"Site Name","Station","Frame No.","Image Date","ID Name","ID Code","Point","X","Y","Intensity","Red","Green","Blue","File Name","Total Points","ID Date","Site ID","Site Code","Time Code","Institution","User Name","Habitat","WQS","Length","Depth"
"NA","NA","NA","NA","Substrate","NA",21,12,982,"NA","","","","OaAla03m08021",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,702,1104,"NA","","","","OaAla03m08021",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",23,1513,1391,"NA","","","","OaAla03m08021",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",24,2481,1416,"NA","","","","OaAla03m08021",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",25,1565,748,"NA","","","","OaAla03m08021",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",1,1328,1852,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,1411,1834,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",3,1130,628,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",4,832,587,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",5,1604,599,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",6,2555,1245,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",7,1948,1289,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",8,2258,697,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",9,1966,861,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,1039,912,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,1621,957,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",12,1457,568,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",13,1241,479,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",14,1658,603,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",15,2355,1388,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",16,365,645,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",17,1495,1524,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,2529,1678,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,2556,1367,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",20,2558,1520,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",21,1635,1657,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,1488,365,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",23,671,1511,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",24,1733,1058,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",25,1246,849,"NA","","","","OaAla03m08022",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",1,1847,1272,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,1707,1173,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",3,1516,274,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",4,503,689,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",5,1504,1329,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,499,1292,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,2475,1618,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,329,1858,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,117,1843,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,2465,302,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,1663,1694,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",12,625,800,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,2084,1562,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",14,1088,381,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,1897,886,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",16,1137,963,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",17,2560,825,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,1416,735,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,2514,1648,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",20,1013,1391,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",21,1542,601,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",22,856,479,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",23,650,1782,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",24,77,1513,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,26,1527,"NA","","","","OaAla03m08023",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",1,2240,436,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,54,53,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",3,75,764,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",4,2191,1400,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",5,1420,343,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,1776,1778,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,217,923,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,927,858,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,490,768,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",10,346,1506,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,1186,1889,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",12,1114,1882,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",13,2136,468,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",14,2019,1480,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,410,813,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",16,68,1870,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",17,123,987,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,1893,254,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",19,2394,37,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",20,2505,772,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",21,1060,1863,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,542,1332,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",23,2084,370,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Porites lobata","NA",24,1342,124,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,71,1580,"NA","","","","OaAla03m09002",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",1,1625,1016,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",2,1270,160,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",3,1396,817,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",4,442,396,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",5,2470,95,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,2316,863,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,434,1696,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,785,1497,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",9,2100,497,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,1147,1539,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,1700,472,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",12,462,1487,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,1251,1527,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",14,1831,1680,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,830,244,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",16,1158,1372,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",17,2300,717,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,151,205,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,862,898,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",20,2040,150,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",21,302,551,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,257,265,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",23,710,75,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",24,1035,1524,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,2195,1742,"NA","","","","OaAla03m09003",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",1,1222,670,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,302,1147,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",3,2527,1479,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",4,649,470,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",5,343,606,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,2331,1236,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",7,194,621,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",8,1629,894,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",9,2206,880,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",10,6,592,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,1951,1389,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",12,1428,1606,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",13,2159,1403,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",14,83,334,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,2046,409,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",16,2022,1040,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",17,67,1517,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",18,1358,289,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,2444,1895,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",20,627,658,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",21,1597,953,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",22,1068,1878,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",23,1311,1335,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",24,1220,153,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",25,1574,791,"NA","","","","OaAla03m09004",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",1,949,919,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,1089,408,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",3,1680,1628,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",4,2277,678,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",5,2270,862,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,1179,1478,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,1270,560,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,432,355,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",9,2254,962,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,1797,669,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,897,879,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",12,2515,587,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,857,359,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",14,2550,1747,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,2136,1,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",16,2230,1135,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",17,316,741,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",18,524,708,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",19,1804,288,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",20,1644,230,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",21,1307,1546,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,1805,177,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",23,917,413,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",24,2224,1293,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",25,1666,923,"NA","","","","OaAla03m09005",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",1,864,147,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",2,671,836,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",3,2332,1795,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",4,508,655,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",5,775,1320,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,1049,1055,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,1018,940,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,2538,171,"NA","","","","OaAla03m09006",25,#2010-03-25#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
